book,chapter,verse,reference,text
요한복음,17,8,요한복음 17:8,나는 아버지께서 내게 주신 말씀들을 저희에게 주었사오며 저희는 이것을 받고 내가 아버지께로부터 나온 줄을 참으로 아오며 아버지께서 나를 보내신 줄도 믿었사옵나이다
요한복음,17,9,요한복음 17:9,내가 저희를 위하여 비옵나니 내가 비옵는 것은 세상을 위함이 아니요 내게 주신 자들을 위함이니이다 저희는 아버지의 것이로소이다
요한복음,17,10,요한복음 17:10,내 것은 다 아버지의 것이요 아버지의 것은 내 것이온데 내가 저희로 말미암아 영광을 받았나이다
요한복음,17,11,요한복음 17:11,나는 세상에 더 있지 아니하오나 저희는 세상에 있사옵고 나는 아버지께로 가옵나니 거룩하신 아버지여 내게 주신 아버지의 이름으로 저희를 보전하사 우리와 같이 저희도 하나가 되게 하옵소서
요한복음,17,13,요한복음 17:13,지금 내가 아버지께로 가오니 내가 세상에서 이 말을 하옵는 것은 저희로 내 기쁨을 저희 안에 충만히 가지게 하려 함이니이다
요한복음,17,14,요한복음 17:14,내가 아버지의 말씀을 저희에게 주었사오매 세상이 저희를 미워하였사오니 이는 내가 세상에 속하지 아니함같이 저희도 세상에 속하지 아니함을 인함이니이다
요한복음,17,15,요한복음 17:15,내가 비옵는 것은 저희를 세상에서 데려가시기를 위함이 아니요 오직 악에 빠지지 않게 보전하시기를 위함이니이다
요한복음,17,16,요한복음 17:16,내가 세상에 속하지 아니함 같이 저희도 세상에 속하지 아니하였삽나이다
요한복음,17,17,요한복음 17:17,저희를 진리로 거룩하게 하옵소서 ! 아버지의 말씀은 진리니이다 !
요한복음,17,18,요한복음 17:18,아버지께서 나를 세상에 보내신 것같이 나도 저희를 세상에 보내었고
요한복음,17,19,요한복음 17:19,또 저희를 위하여 내가 나를 거룩하게 하오니 이는 저희도 진리로 거룩함을 얻게 하려 함이니이다
요한복음,17,20,요한복음 17:20,내가 비옵는 것은 이 사람들만 위함이 아니요 또 저희 말을 인하여 나를 믿는 사람들도 위함이니
요한복음,17,21,요한복음 17:21,아버지께서 내 안에 내가 아버지 안에 있는 것같이 저희도 다 하나가 되어 우리 안에 있게 하사 세상으로 아버지께서 나를 보내신 것을 믿게 하옵소서
요한복음,17,22,요한복음 17:22,내게 주신 영광을 내가 저희에게 주었사오니 이는 우리가 하나가 된 것같이 저희도 하나가 되게 하려 함이니이다
요한복음,17,24,요한복음 17:24,아버지여 내게 주신 자도 나 있는 곳에 나와 함께 있어 아버지께서 창세 전부터 나를 사랑하시므로 내게 주신 나의 영광을 저희로 보게 하시기를 원하옵니다
요한복음,17,25,요한복음 17:25,의로우신 아버지여 세상이 아버지를 알지 못하여도 나는 아버지를 알았삽고 저희도 아버지께서 나를 보내신 줄 알았삽나이다
요한복음,17,26,요한복음 17:26,내가 아버지의 이름을 저희에게 알게 하였고 또 알게 하리니 이는 나를 사랑하신 사랑이 저희 안에 있고 나도 저희 안에 있게 하려 함이니이다'
요한복음,18,1,요한복음 18:1,예수께서 이 말씀을 하시고 제자들과 함께 기드론 시내 저편으로 나가시니 거기 동산이 있는데 제자들과 함께 들어가시다
요한복음,18,2,요한복음 18:2,거기는 예수께서 제자들과 가끔 모이시는 곳이므로 예수를 파는 유다도 그 곳을 알더라
요한복음,18,4,요한복음 18:4,예수께서 그 당할 일을 다 아시고 나아가 가라사대 `너희가 누구를 찾느냐 ?'
요한복음,18,6,요한복음 18:6,예수께서 저희에게 내로라 하실때에 저희가 물러가서 땅에 엎드러지는지라
요한복음,18,8,요한복음 18:8,예수께서 대답하시되 `너희에게 내로라 하였으니 나를 찾거든 이 사람들의 가는 것을 용납하라' 하시니
요한복음,18,20,요한복음 18:20,예수께서 대답하시되 `내가 드러내어 놓고 세상에 말하였노라 모든 유대인들의 모이는 회당과 성전에서 항상 가르쳤고 은밀히는 아무 것도 말하지 아니하였거늘
요한복음,18,21,요한복음 18:21,어찌하여 내게 묻느냐 ? 내가 무슨 말을 하였는지 들은 자들에게 물어보라 저희가 나의 하던 말을 아느니라'
요한복음,18,34,요한복음 18:34,예수께서 대답하시되 `이는 네가 스스로 하는 말이뇨 ? 다른 사람들이 나를 대하여 네게 한 말이뇨 ?'
요한복음,18,36,요한복음 18:36,예수께서 대답하시되 `내 나라는 이 세상에 속한 것이 아니라 만일 내 나라가 이 세상에 속한 것이었더면 내 종들이 싸워 나로 유대인들에게 넘기우지 않게 하였으리라 이제 내 나라는 여기에 속한 것이 아니니라'
요한복음,19,2,요한복음 19:2,군병들이 가시로 면류관을 엮어 그의 머리에 씌우고 자색 옷을 입히고
요한복음,19,11,요한복음 19:11,예수께서 대답하시되 `위에서 주지 아니하셨더면 나를 해할 권세가 없었으리니 그러므로 나를 네게 넘겨준 자의 죄는 더 크니라' 하시니
요한복음,19,17,요한복음 19:17,저희가 예수를 맡으매 예수께서 자기의 십자가를 지시고 해골 이라 하는 곳에 나오시니
요한복음,19,23,요한복음 19:23,군병들이 예수를 십자가에 못 박히고 그의 옷을 취하여 네 깃에 나눠 각각 한 깃씩 얻고 속옷도 취하니 이 속옷은 호지 아니하고 위에서부터 통으로 짠 것이라
요한복음,19,25,요한복음 19:25,예수의 십자가 곁에는 그 모친과 이모와 글로바의 아내 마리아와 막달라 마리아가 섰는지라
요한복음,19,26,요한복음 19:26,"예수께서 그 모친과 사랑하시는 제자가 곁에 섰는 것을 보시고 그 모친께 말씀하시되 `여자여, 보소서 아들이니이다' 하시고"
요한복음,19,27,요한복음 19:27,"또 그 제자에게 이르시되 `보라, 네 어머니라' 하신대 그 때부터 그 제자가 자기 집에 모시니라"
요한복음,19,28,요한복음 19:28,이 후에 예수께서 모든 일이 이미 이룬 줄 아시고 성경으로 응하게 하려 하사 가라사대 `내가 목마르다' 하시니
요한복음,19,29,요한복음 19:29,거기 신 포도주가 가득히 담긴 그릇이 있는지라 사람들이 신 포도주를 머금은 해융을 우슬초에 매어 예수의 입에 대니
요한복음,19,35,요한복음 19:35,이를 본 자가 증거하였으니 그 증거가 참이라 저가 자기의 말하는 것이 참인 줄 알고 너희로 믿게 하려 함이니라
요한복음,19,36,요한복음 19:36,이 일이 이룬 것은 그 뼈가 하나도 꺾이우지 아니하리라 한 성경을 응하게 하려 함이라
요한복음,19,37,요한복음 19:37,또 다른 성경에 저희가 그 찌른 자를 보리라 하였느니라
요한복음,19,39,요한복음 19:39,일찍 예수께 밤에 나아왔던 니고데모도 몰약과 침향 섞은 것을 백 근쯤 가지고 온지라
요한복음,19,41,요한복음 19:41,예수의 십자가에 못 박히신 곳에 동산이 있고 동산 안에 아직 사람을 장사한 일이 없는 새 무덤이 있는지라
요한복음,19,42,요한복음 19:42,이 날은 유대인의 예비일이요 또 무덤이 가까운 고로 예수를 거기 두니라
요한복음,20,1,요한복음 20:1,안식 후 첫날 이른 아침 아직 어두울 때에 막달라 마리아가 무덤에 와서 돌이 무덤에서 옮겨간 것을 보고
요한복음,20,5,요한복음 20:5,구푸려 세마포 놓인 것을 보았으나 들어가지는 아니하였더니
요한복음,20,8,요한복음 20:8,그 때에야 무덤에 먼저 왔던 그 다른 제자도 들어가 보고 믿더라
요한복음,20,11,요한복음 20:11,마리아는 무덤 밖에 서서 울고 있더니 울면서 구푸려 무덤 속을 들여다보니
요한복음,20,16,요한복음 20:16,예수께서 `마리아야' 하시거늘 마리아가 돌이켜 히브리 말로 `랍오니여' 하니
요한복음,20,18,요한복음 20:18,막달라 마리아가 가서 제자들에게 내가 주를 보았다 하고 또 주께서 자기에게 이렇게 말씀하셨다 이르니라
요한복음,20,19,요한복음 20:19,이날 곧 안식 후 첫날 저녁때에 제자들이 유대인들을 두려워하여 모인 곳에 문들을 닫았더니 예수께서 오사 가운데 서서 가라사대 `너희에게 평강이 있을지어다 !'
요한복음,20,21,요한복음 20:21,예수께서 또 가라사대 `너희에게 평강이 있을지어다 ! 아버지께서 나를 보내신 것같이 나도 너희를 보내노라'
요한복음,20,22,요한복음 20:22,이 말씀을 하시고 저희를 향하사 숨을 내쉬며 가라사대 `성령을 받으라 !
요한복음,20,23,요한복음 20:23,너희가 뉘 죄든지 사하면 사하여질 것이요 뉘 죄든지 그대로 두면 그대로 있으리라' 하시니라
요한복음,20,24,요한복음 20:24,열 두 제자 중에 하나인 디두모라 하는 도마는 예수 오셨을 때에 함께 있지 아니한지라
요한복음,20,26,요한복음 20:26,여드레를 지나서 제자들이 다시 집안에 있을 때에 도마도 함께 있고 문들이 닫혔는데 예수께서 오사 가운데 서서 가라사대 `너희에게 평강이 있을지어다 !' 하시고
요한복음,20,27,요한복음 20:27,도마에게 이르시되 `네 손가락을 이리 내밀어 내 손을 보고 네 손을 내밀어 내 옆구리에 넣어보라 그리하고 믿음 없는 자가 되지 말고 믿는 자가 되라'
요한복음,20,29,요한복음 20:29,예수께서 가라사대 `너는 나를 본 고로 믿느냐 보지 못하고 믿는 자들은 복되도다' 하시니라
요한복음,20,30,요한복음 20:30,예수께서 제자들 앞에서 이책에 기록되지 아니한 다른 표적도 많이 행하셨으나
요한복음,20,31,요한복음 20:31,오직 이것을 기록함은 너희로 예수께서 하나님의 아들 그리스도이심을 믿게 하려 함이요 또 너희로 믿고 그 이름을 힘입어 생명을 얻게 하려 함이니라
요한복음,21,1,요한복음 21:1,그 후에 예수께서 디베랴 바다에서 또 제자들에게 자기를 나타내셨으니 나타내신 일이 이러하니라
요한복음,21,4,요한복음 21:4,날이 새어갈 때에 예수께서 바닷가에 서셨으나 제자들이 예수신줄 알지 못하는지라
요한복음,21,6,요한복음 21:6,가라사대 `그물을 배 오른 편에 던지라 그리하면 얻으리라' 하신대 이에 던졌더니 고기가 많아 그물을 들 수 없더라
요한복음,21,8,요한복음 21:8,다른 제자들은 육지에서 상거가 불과 한 오십 간쯤 되므로 작은 배를 타고 고기 든 그물을 끌고 와서
요한복음,21,10,요한복음 21:10,예수께서 가라사대 `지금 잡은 생선을 좀 가져오라' 하신대
요한복음,21,12,요한복음 21:12,예수께서 가라사대 `와서 조반을 먹으라' 하시니 제자들이 주신줄 아는 고로 당신이 누구냐 ? 감히 묻는 자가 없더라
요한복음,21,13,요한복음 21:13,예수께서 가셔서 떡을 가져다가 저희에게 주시고 생선도 그와 같이 하시니라
요한복음,21,14,요한복음 21:14,이것은 예수께서 죽은 자 가운데서 살아나신 후에 세 번째로 제자들에게 나타나신 것이라
요한복음,21,24,요한복음 21:24,이 일을 증거하고 이 일을 기록한 제자가 이 사람이라 우리는 그의 증거가 참인 줄 아노라
요한복음,21,25,요한복음 21:25,예수의 행하신 일이 이 외에도 많으니 만일 낱낱이 기록된다면 이 세상이라도 이 기록된 책을 두기에 부족할 줄 아노라
사도행전,1,1,사도행전 1:1,데오빌로여 내가 먼저 쓴 글에는 무릇 예수의 행하시며 가르치시기를 시작하심부터
사도행전,1,2,사도행전 1:2,그의 택하신 사도들에게 성령으로 명하시고 승천하신 날까지의 일을 기록하였노라
사도행전,1,3,사도행전 1:3,해 받으신 후에 또한 저희에게 확실한 많은 증거로 친히 사심을 나타내사 사십 일 동안 저희에게 보이시며 하나님 나라의 일을 말씀하시니라
사도행전,1,4,사도행전 1:4,사도와 같이 모이사 저희에게 분부하여 가라사대 예루살렘을 떠나지 말고 내게 들은 바 아버지의 약속하신 것을 기다리라
사도행전,1,5,사도행전 1:5,요한은 물로 세례를 베풀었으나 너희는 몇 날이 못 되어 성령으로 세례를 받으리라 하셨느니라
